Year,Month,MonthId,CountryId,Country,Flow,TotalValue,TotalMass
2018,6,201806,684,Other,NON-EU,543333.0,50384.0
2018,6,201806,701,Other,NON-EU,856602.0,41422.0
2018,6,201806,703,Other,NON-EU,16001.0,2164.0
2018,6,201806,706,Other,NON-EU,688314.0,34640.0
2018,6,201806,800,Other,NON-EU,243863.0,5643.0
2018,6,201806,804,Other,NON-EU,3129.0,20.0
2018,6,201806,662,Pakistan,NON-EU,3387445.0,377196.0
2018,6,201806,708,Philippines,NON-EU,336163.0,36012.0
2018,6,201806,66,Romania,EU,7926592.0,577835.0
2018,6,201806,728,South_Korea,NON-EU,488408.0,17623.0
2018,6,201806,11,Spain,EU,4515931.0,133547.0
2018,6,201806,669,Sri_Lanka,NON-EU,8098801.0,560027.0
2018,6,201806,736,Taiwan,NON-EU,466756.0,24870.0
2018,6,201806,680,Thailand,NON-EU,600233.0,29840.0
2018,6,201806,52,Turkey,NON-EU,10477739.0,452649.0
2018,6,201806,690,Vietnam,NON-EU,9489052.0,527020.0
2018,7,201807,666,Bangladesh,NON-EU,20601436.0,1812852.0
2018,7,201807,17,Belgium,EU,5010991.0,87952.0
2018,7,201807,696,Cambodia,NON-EU,7012596.0,482756.0
2018,7,201807,720,China,NON-EU,51551361.0,3383335.0
2018,7,201807,1,France,EU,7104026.0,101348.0
2018,7,201807,4,Germany,EU,8593805.0,389430.0
2018,7,201807,740,Hong_Kong,NON-EU,9548366.0,271808.0
2018,7,201807,664,India,NON-EU,4963436.0,270246.0
2018,7,201807,700,Indonesia,NON-EU,1623278.0,66146.0
2018,7,201807,5,Italy,EU,10415171.0,743423.0
2018,7,201807,732,Japan,NON-EU,237529.0,1483.0
2018,7,201807,628,Jordan,NON-EU,32208.0,785.0
2018,7,201807,204,Morocco,NON-EU,3905997.0,211760.0
2018,7,201807,676,Myanmar,NON-EU,4887070.0,329700.0
2018,7,201807,3,Netherlands,EU,5270001.0,607598.0
2018,7,201807,7,Other,EU,1990926.0,63726.0
2018,7,201807,8,Other,EU,1101348.0,71685.0
2018,7,201807,9,Other,EU,701675.0,22575.0
2018,7,201807,10,Other,EU,1436619.0,44307.0
2018,7,201807,18,Other,EU,21323.0,295.0
2018,7,201807,28,Other,NON-EU,3182.0,133.0
2018,7,201807,30,Other,EU,549042.0,11433.0
2018,7,201807,32,Other,EU,33978.0,363.0
2018,7,201807,38,Other,EU,309420.0,3091.0
2018,7,201807,39,Other,NON-EU,81148.0,563.0
2018,7,201807,46,Other,EU,15916.0,210.0
2018,7,201807,53,Other,EU,8986.0,116.0
2018,7,201807,54,Other,EU,15217.0,94.0
2018,7,201807,55,Other,EU,382180.0,6447.0
2018,7,201807,60,Other,EU,1128036.0,41415.0
2018,7,201807,61,Other,EU,111480.0,5647.0
2018,7,201807,63,Other,EU,430694.0,33920.0
2018,7,201807,64,Other,EU,46402.0,265.0
2018,7,201807,68,Other,EU,592315.0,17484.0
2018,7,201807,72,Other,NON-EU,393493.0,22345.0
2018,7,201807,74,Other,NON-EU,701582.0,58687.0
2018,7,201807,78,Other,NON-EU,4182.0,1188.0
2018,7,201807,91,Other,EU,39346.0,236.0
2018,7,201807,92,Other,EU,19341.0,91.0
2018,7,201807,93,Other,NON-EU,3430.0,272.0
2018,7,201807,96,Other,NON-EU,402965.0,53853.0
2018,7,201807,212,Other,NON-EU,1321608.0,67787.0
2018,7,201807,220,Other,NON-EU,417215.0,19593.0
2018,7,201807,334,Other,NON-EU,154691.0,11276.0
2018,7,201807,346,Other,NON-EU,1000.0,262.0
2018,7,201807,370,Other,NON-EU,157902.0,18376.0
2018,7,201807,373,Other,NON-EU,21575.0,801.0
2018,7,201807,388,Other,NON-EU,230709.0,16260.0
2018,7,201807,393,Other,NON-EU,84359.0,9979.0
2018,7,201807,400,Other,NON-EU,4938102.0,118377.0
2018,7,201807,404,Other,NON-EU,53898.0,1321.0
2018,7,201807,412,Other,NON-EU,43288.0,278.0
2018,7,201807,413,Other,NON-EU,18712.0,862.0
2018,7,201807,442,Other,NON-EU,3070.0,35.0
2018,7,201807,456,Other,NON-EU,1101.0,41.0
2018,7,201807,472,Other,NON-EU,8064.0,225.0
2018,7,201807,480,Other,NON-EU,29684.0,621.0
2018,7,201807,492,Other,NON-EU,1241.0,84.0
2018,7,201807,508,Other,NON-EU,25588.0,1087.0
2018,7,201807,516,Other,NON-EU,47988.0,2561.0
2018,7,201807,600,Other,EU,134045.0,2073.0
2018,7,201807,604,Other,NON-EU,1054.0,1.0
2018,7,201807,624,Other,NON-EU,67655.0,1126.0
2018,7,201807,632,Other,NON-EU,1150.0,20.0
2018,7,201807,644,Other,NON-EU,18913.0,836.0
2018,7,201807,647,Other,NON-EU,1555751.0,140032.0
2018,7,201807,649,Other,NON-EU,2418.0,876.0
2018,7,201807,672,Other,NON-EU,62578.0,2204.0
2018,7,201807,684,Other,NON-EU,693512.0,57788.0
2018,7,201807,701,Other,NON-EU,634673.0,32346.0
2018,7,201807,706,Other,NON-EU,701403.0,34232.0
2018,7,201807,800,Other,NON-EU,147462.0,4494.0
2018,7,201807,804,Other,NON-EU,1000.0,154.0
2018,7,201807,662,Pakistan,NON-EU,4193121.0,443475.0
2018,7,201807,708,Philippines,NON-EU,342974.0,36598.0
2018,7,201807,66,Romania,EU,7614482.0,449808.0
2018,7,201807,728,South_Korea,NON-EU,711532.0,40541.0
2018,7,201807,11,Spain,EU,6510441.0,5505041.0
2018,7,201807,669,Sri_Lanka,NON-EU,11623571.0,859134.0
2018,7,201807,736,Taiwan,NON-EU,386808.0,26339.0
2018,7,201807,680,Thailand,NON-EU,627592.0,38893.0
2018,7,201807,52,Turkey,NON-EU,10964009.0,518330.0
2018,7,201807,690,Vietnam,NON-EU,12887206.0,829929.0
2018,8,201808,666,Bangladesh,NON-EU,16178251.0,1394978.0
2018,8,201808,17,Belgium,EU,5342795.0,98025.0
2018,8,201808,696,Cambodia,NON-EU,7193978.0,561893.0
2018,8,201808,720,China,NON-EU,63210988.0,4383206.0
2018,8,201808,1,France,EU,6799750.0,116213.0
2018,8,201808,4,Germany,EU,7844883.0,267878.0
2018,8,201808,740,Hong_Kong,NON-EU,8576577.0,253206.0
2018,8,201808,664,India,NON-EU,4874836.0,257187.0
2018,8,201808,700,Indonesia,NON-EU,1853512.0,70152.0
2018,8,201808,5,Italy,EU,10835840.0,1212211.0
2018,8,201808,732,Japan,NON-EU,208592.0,2798.0
2018,8,201808,628,Jordan,NON-EU,85384.0,3454.0
2018,8,201808,204,Morocco,NON-EU,3668129.0,222435.0
2018,8,201808,676,Myanmar,NON-EU,3658750.0,266683.0
2018,8,201808,3,Netherlands,EU,6461148.0,928812.0
2018,8,201808,7,Other,EU,2343781.0,64666.0
2018,8,201808,8,Other,EU,1785501.0,119062.0
2018,8,201808,9,Other,EU,656054.0,20852.0
2018,8,201808,10,Other,EU,1855929.0,64758.0
2018,8,201808,18,Other,EU,12224.0,342.0
2018,8,201808,28,Other,NON-EU,9648.0,6047.0
2018,8,201808,30,Other,EU,644089.0,11483.0
2018,8,201808,32,Other,EU,21786.0,185.0
2018,8,201808,38,Other,EU,319252.0,2708.0
2018,8,201808,39,Other,NON-EU,138735.0,1555.0
2018,8,201808,46,Other,EU,13926.0,155.0
2018,8,201808,53,Other,EU,11611.0,114.0
2018,8,201808,54,Other,EU,28222.0,203.0
2018,8,201808,55,Other,EU,661105.0,12446.0
2018,8,201808,60,Other,EU,1329469.0,52420.0
2018,8,201808,61,Other,EU,89299.0,4303.0
2018,8,201808,63,Other,EU,335738.0,22962.0
2018,8,201808,64,Other,EU,29621.0,151.0
2018,8,201808,68,Other,EU,539059.0,10989.0
2018,8,201808,72,Other,NON-EU,453320.0,27090.0
2018,8,201808,73,Other,NON-EU,15619.0,600.0
2018,8,201808,74,Other,NON-EU,695980.0,58219.0
2018,8,201808,75,Other,NON-EU,9064.0,390.0
2018,8,201808,78,Other,NON-EU,1000.0,109.0
2018,8,201808,91,Other,EU,33025.0,144.0
2018,8,201808,92,Other,EU,14636.0,153.0
2018,8,201808,96,Other,NON-EU,472541.0,43851.0
2018,8,201808,98,Other,NON-EU,31326.0,340.0
2018,8,201808,212,Other,NON-EU,582171.0,27357.0
2018,8,201808,220,Other,NON-EU,510264.0,17764.0
2018,8,201808,288,Other,NON-EU,2619.0,295.0
2018,8,201808,334,Other,NON-EU,223186.0,26036.0
2018,8,201808,370,Other,NON-EU,316208.0,34504.0
2018,8,201808,373,Other,NON-EU,26466.0,1057.0
2018,8,201808,388,Other,NON-EU,284125.0,26104.0
2018,8,201808,393,Other,NON-EU,32729.0,3085.0
2018,8,201808,400,Other,NON-EU,3568113.0,77285.0
2018,8,201808,404,Other,NON-EU,334666.0,6835.0
2018,8,201808,412,Other,NON-EU,2260.0,25.0
2018,8,201808,413,Other,NON-EU,17546.0,881.0
2018,8,201808,424,Other,NON-EU,25097.0,4367.0
2018,8,201808,480,Other,NON-EU,48451.0,134.0
2018,8,201808,504,Other,NON-EU,3114.0,70.0
2018,8,201808,508,Other,NON-EU,896.0,10.0
2018,8,201808,600,Other,EU,36758.0,212.0
2018,8,201808,604,Other,NON-EU,893.0,6.0
2018,8,201808,616,Other,NON-EU,4517.0,734.0
2018,8,201808,624,Other,NON-EU,48739.0,65.0
2018,8,201808,632,Other,NON-EU,20311.0,773.0
2018,8,201808,647,Other,NON-EU,837211.0,49686.0
2018,8,201808,672,Other,NON-EU,13445.0,1109.0
2018,8,201808,684,Other,NON-EU,502357.0,42158.0
2018,8,201808,701,Other,NON-EU,448139.0,30669.0
2018,8,201808,706,Other,NON-EU,1010282.0,59202.0
2018,8,201808,800,Other,NON-EU,173460.0,2549.0
2018,8,201808,801,Other,NON-EU,1000.0,569.0
2018,8,201808,804,Other,NON-EU,17388.0,460.0
2018,8,201808,815,Other,NON-EU,25136.0,537.0
2018,8,201808,662,Pakistan,NON-EU,3503431.0,370616.0
2018,8,201808,708,Philippines,NON-EU,349128.0,30171.0
2018,8,201808,66,Romania,EU,6246038.0,383324.0
2018,8,201808,728,South_Korea,NON-EU,441190.0,14091.0
2018,8,201808,11,Spain,EU,7085207.0,503298.0
2018,8,201808,669,Sri_Lanka,NON-EU,8977299.0,601598.0
2018,8,201808,736,Taiwan,NON-EU,1109116.0,57155.0
2018,8,201808,680,Thailand,NON-EU,602254.0,34920.0
2018,8,201808,52,Turkey,NON-EU,12387383.0,589545.0
2018,8,201808,690,Vietnam,NON-EU,14271630.0,896805.0
2018,9,201809,666,Bangladesh,NON-EU,15539972.0,1272168.0
2018,9,201809,17,Belgium,EU,3961131.0,69553.0
2018,9,201809,696,Cambodia,NON-EU,7660043.0,625173.0
2018,9,201809,720,China,NON-EU,66597086.0,4614546.0
2018,9,201809,1,France,EU,6313289.0,384553.0
2018,9,201809,4,Germany,EU,8884969.0,302659.0
2018,9,201809,740,Hong_Kong,NON-EU,7030787.0,208974.0
2018,9,201809,664,India,NON-EU,5549324.0,238324.0
2018,9,201809,700,Indonesia,NON-EU,1433008.0,67349.0
2018,9,201809,5,Italy,EU,9249074.0,2681360.0
2018,9,201809,732,Japan,NON-EU,145683.0,1339.0
2018,9,201809,628,Jordan,NON-EU,210667.0,1614.0
2018,9,201809,204,Morocco,NON-EU,2610548.0,158305.0
2018,9,201809,676,Myanmar,NON-EU,4609731.0,319397.0
2018,9,201809,3,Netherlands,EU,5852007.0,1039660.0
2018,9,201809,7,Other,EU,1985309.0,59452.0
2018,9,201809,8,Other,EU,1591858.0,116725.0
2018,9,201809,9,Other,EU,935186.0,31138.0
2018,9,201809,10,Other,EU,906014.0,20217.0
2018,9,201809,18,Other,EU,11217.0,221.0
2018,9,201809,28,Other,NON-EU,5164.0,264.0
2018,9,201809,30,Other,EU,697974.0,12265.0
2018,9,201809,32,Other,EU,11206.0,117.0
2018,9,201809,38,Other,EU,383502.0,9972.0
2018,9,201809,39,Other,NON-EU,65373.0,583.0
2018,9,201809,46,Other,EU,8640.0,135.0
2018,9,201809,53,Other,EU,6174.0,85.0
2018,9,201809,54,Other,EU,29541.0,340.0
2018,9,201809,55,Other,EU,387217.0,11696.0
2018,9,201809,60,Other,EU,1091263.0,39620.0
2018,9,201809,61,Other,EU,158367.0,9209.0
2018,9,201809,63,Other,EU,497014.0,46026.0
2018,9,201809,64,Other,EU,25827.0,292.0
2018,9,201809,68,Other,EU,652505.0,12904.0
2018,9,201809,72,Other,NON-EU,513150.0,30628.0
2018,9,201809,74,Other,NON-EU,919479.0,73724.0
2018,9,201809,75,Other,NON-EU,1314.0,46.0
2018,9,201809,78,Other,NON-EU,1100.0,187.0
2018,9,201809,91,Other,EU,6396.0,64.0
2018,9,201809,92,Other,EU,16334.0,121.0
2018,9,201809,96,Other,NON-EU,568010.0,60085.0
2018,9,201809,212,Other,NON-EU,1535747.0,83304.0
2018,9,201809,220,Other,NON-EU,270966.0,9962.0
2018,9,201809,324,Other,NON-EU,182285.0,16584.0
2018,9,201809,334,Other,NON-EU,207805.0,22124.0
2018,9,201809,346,Other,NON-EU,7936.0,92.0
2018,9,201809,370,Other,NON-EU,232299.0,15605.0
2018,9,201809,373,Other,NON-EU,71814.0,2473.0
2018,9,201809,386,Other,NON-EU,1234.0,102.0
2018,9,201809,388,Other,NON-EU,21249.0,690.0
2018,9,201809,400,Other,NON-EU,3768494.0,97664.0
2018,9,201809,404,Other,NON-EU,147415.0,3042.0
2018,9,201809,413,Other,NON-EU,232627.0,9007.0
2018,9,201809,424,Other,NON-EU,2206.0,367.0
2018,9,201809,428,Other,NON-EU,1834.0,38.0
2018,9,201809,453,Other,NON-EU,15683.0,1200.0
2018,9,201809,456,Other,NON-EU,876.0,14.0
2018,9,201809,457,Other,NON-EU,914.0,15.0
2018,9,201809,472,Other,NON-EU,2100.0,487.0
2018,9,201809,480,Other,NON-EU,39091.0,514.0
2018,9,201809,508,Other,NON-EU,3315.0,23.0
2018,9,201809,516,Other,NON-EU,2317.0,90.0
2018,9,201809,600,Other,EU,46128.0,527.0
2018,9,201809,624,Other,NON-EU,26674.0,33.0
2018,9,201809,632,Other,NON-EU,9556.0,343.0
2018,9,201809,636,Other,NON-EU,8220.0,3.0
2018,9,201809,640,Other,NON-EU,4619.0,3.0
2018,9,201809,644,Other,NON-EU,30752.0,106.0
2018,9,201809,647,Other,NON-EU,527953.0,28508.0
2018,9,201809,672,Other,NON-EU,13022.0,600.0
2018,9,201809,684,Other,NON-EU,668215.0,66174.0
2018,9,201809,701,Other,NON-EU,978886.0,70946.0
2018,9,201809,706,Other,NON-EU,966547.0,44215.0
2018,9,201809,800,Other,NON-EU,82104.0,2217.0
2018,9,201809,804,Other,NON-EU,9454.0,10.0
2018,9,201809,662,Pakistan,NON-EU,3588824.0,406473.0
2018,9,201809,708,Philippines,NON-EU,304786.0,25324.0
2018,9,201809,66,Romania,EU,6524000.0,467683.0
2018,9,201809,728,South_Korea,NON-EU,314868.0,9874.0
2018,9,201809,11,Spain,EU,7458418.0,1015951.0
2018,9,201809,669,Sri_Lanka,NON-EU,6733867.0,417996.0
2018,9,201809,736,Taiwan,NON-EU,778126.0,37707.0
2018,9,201809,680,Thailand,NON-EU,599873.0,30186.0
2018,9,201809,52,Turkey,NON-EU,10800917.0,589288.0
2018,9,201809,690,Vietnam,NON-EU,13239846.0,809743.0
2018,10,201810,666,Bangladesh,NON-EU,15796828.0,1425307.0
2018,10,201810,17,Belgium,EU,3809587.0,63628.0
2018,10,201810,696,Cambodia,NON-EU,7779054.0,717032.0
2018,10,201810,720,China,NON-EU,75585046.0,5526423.0
2018,10,201810,1,France,EU,6761075.0,122842.0
2018,10,201810,4,Germany,EU,7483594.0,250202.0
2018,10,201810,740,Hong_Kong,NON-EU,8470277.0,232153.0
2018,10,201810,664,India,NON-EU,6018645.0,301596.0
2018,10,201810,700,Indonesia,NON-EU,1897869.0,91161.0
2018,10,201810,5,Italy,EU,12847504.0,2398912.0
2018,10,201810,732,Japan,NON-EU,317203.0,3389.0
2018,10,201810,628,Jordan,NON-EU,156802.0,4296.0
2018,10,201810,204,Morocco,NON-EU,4934631.0,305290.0
2018,10,201810,676,Myanmar,NON-EU,3253376.0,244143.0
2018,10,201810,3,Netherlands,EU,7073645.0,1022550.0
2018,10,201810,7,Other,EU,2445210.0,86290.0
2018,10,201810,8,Other,EU,2346223.0,142024.0
2018,10,201810,9,Other,EU,1047287.0,34161.0
2018,10,201810,10,Other,EU,2174807.0,56760.0
2018,10,201810,18,Other,EU,9873.0,355.0
2018,10,201810,28,Other,NON-EU,2100.0,45.0
2018,10,201810,30,Other,EU,785582.0,13491.0
2018,10,201810,32,Other,EU,24606.0,257.0
2018,10,201810,38,Other,EU,466208.0,4848.0
2018,10,201810,39,Other,NON-EU,70668.0,239.0
2018,10,201810,46,Other,EU,9297.0,162.0
2018,10,201810,53,Other,EU,6454.0,89.0
2018,10,201810,54,Other,EU,29983.0,148.0
2018,10,201810,55,Other,EU,351803.0,11471.0
2018,10,201810,60,Other,EU,1386456.0,47760.0
2018,10,201810,61,Other,EU,336404.0,16487.0
2018,10,201810,63,Other,EU,873091.0,64411.0
2018,10,201810,64,Other,EU,24734.0,234.0
2018,10,201810,68,Other,EU,406552.0,9105.0
2018,10,201810,72,Other,NON-EU,564445.0,34192.0
2018,10,201810,73,Other,NON-EU,28269.0,1171.0
2018,10,201810,74,Other,NON-EU,1048104.0,77544.0
2018,10,201810,75,Other,NON-EU,6513.0,197.0
2018,10,201810,78,Other,NON-EU,4456.0,430.0
2018,10,201810,79,Other,NON-EU,86630.0,74.0
2018,10,201810,91,Other,EU,32084.0,626.0
2018,10,201810,92,Other,EU,16995.0,237.0
2018,10,201810,96,Other,NON-EU,357265.0,30378.0
2018,10,201810,212,Other,NON-EU,1355227.0,71925.0
2018,10,201810,220,Other,NON-EU,990340.0,50705.0
2018,10,201810,324,Other,NON-EU,6194.0,552.0
2018,10,201810,329,Other,NON-EU,1542.0,16.0
2018,10,201810,334,Other,NON-EU,71911.0,7324.0
2018,10,201810,370,Other,NON-EU,243003.0,23076.0
2018,10,201810,373,Other,NON-EU,139416.0,6716.0
2018,10,201810,388,Other,NON-EU,19126.0,773.0
2018,10,201810,393,Other,NON-EU,3834.0,432.0
2018,10,201810,400,Other,NON-EU,4528228.0,128737.0
2018,10,201810,404,Other,NON-EU,123768.0,2782.0
2018,10,201810,412,Other,NON-EU,6355.0,86.0
2018,10,201810,424,Other,NON-EU,5051.0,780.0
2018,10,201810,442,Other,NON-EU,11003.0,356.0
2018,10,201810,452,Other,NON-EU,26151.0,1561.0
2018,10,201810,456,Other,NON-EU,915.0,14.0
2018,10,201810,480,Other,NON-EU,43659.0,539.0
2018,10,201810,508,Other,NON-EU,5986.0,1882.0
2018,10,201810,600,Other,EU,23207.0,119.0
2018,10,201810,604,Other,NON-EU,19823.0,18.0
2018,10,201810,616,Other,NON-EU,28987.0,467.0
2018,10,201810,624,Other,NON-EU,19844.0,23.0
2018,10,201810,632,Other,NON-EU,13111.0,78.0
2018,10,201810,636,Other,NON-EU,14199.0,10.0
2018,10,201810,644,Other,NON-EU,14097.0,31.0
2018,10,201810,647,Other,NON-EU,614007.0,34729.0
2018,10,201810,672,Other,NON-EU,5252.0,432.0
2018,10,201810,684,Other,NON-EU,469536.0,42301.0
2018,10,201810,701,Other,NON-EU,752274.0,44887.0
2018,10,201810,706,Other,NON-EU,1066119.0,53164.0
2018,10,201810,800,Other,NON-EU,109863.0,9175.0
2018,10,201810,804,Other,NON-EU,19601.0,59.0
2018,10,201810,815,Other,NON-EU,4934.0,142.0
2018,10,201810,835,Other,NON-EU,5198.0,177.0
2018,10,201810,662,Pakistan,NON-EU,3836993.0,394199.0
2018,10,201810,708,Philippines,NON-EU,507049.0,21035.0
2018,10,201810,66,Romania,EU,7804804.0,493978.0
2018,10,201810,728,South_Korea,NON-EU,702088.0,29252.0
2018,10,201810,11,Spain,EU,9222007.0,353112.0
2018,10,201810,669,Sri_Lanka,NON-EU,7380975.0,468536.0
2018,10,201810,736,Taiwan,NON-EU,1053988.0,56057.0
2018,10,201810,680,Thailand,NON-EU,354239.0,20391.0
2018,10,201810,52,Turkey,NON-EU,14721582.0,765641.0
2018,10,201810,690,Vietnam,NON-EU,13818768.0,801851.0
2018,11,201811,666,Bangladesh,NON-EU,13333565.0,1141619.0
2018,11,201811,17,Belgium,EU,4942342.0,105157.0
2018,11,201811,696,Cambodia,NON-EU,7934916.0,606742.0
2018,11,201811,720,China,NON-EU,56605348.0,4211329.0
2018,11,201811,1,France,EU,6730527.0,111079.0
2018,11,201811,4,Germany,EU,8105368.0,260605.0
2018,11,201811,740,Hong_Kong,NON-EU,6711706.0,174853.0
2018,11,201811,664,India,NON-EU,4595808.0,222441.0
2018,11,201811,700,Indonesia,NON-EU,1781141.0,82304.0
2018,11,201811,5,Italy,EU,10620835.0,2142757.0
2018,11,201811,732,Japan,NON-EU,92873.0,1197.0
2018,11,201811,628,Jordan,NON-EU,17487.0,702.0
2018,11,201811,204,Morocco,NON-EU,3848003.0,224628.0
2018,11,201811,676,Myanmar,NON-EU,3098812.0,247433.0
2018,11,201811,3,Netherlands,EU,7039810.0,180267.0
2018,11,201811,7,Other,EU,2454656.0,80208.0
2018,11,201811,8,Other,EU,2121431.0,134376.0
2018,11,201811,9,Other,EU,966970.0,29533.0
2018,11,201811,10,Other,EU,1302779.0,31483.0
2018,11,201811,18,Other,EU,8356.0,327.0
2018,11,201811,30,Other,EU,729959.0,13646.0
2018,11,201811,32,Other,EU,26524.0,227.0
2018,11,201811,38,Other,EU,498054.0,5005.0
2018,11,201811,39,Other,NON-EU,69041.0,383.0
2018,11,201811,46,Other,EU,17361.0,182.0
2018,11,201811,53,Other,EU,13994.0,87.0
2018,11,201811,54,Other,EU,22940.0,199.0
2018,11,201811,55,Other,EU,336845.0,5545.0
2018,11,201811,60,Other,EU,1539730.0,48562.0
2018,11,201811,61,Other,EU,146280.0,8460.0
2018,11,201811,63,Other,EU,381116.0,28791.0
2018,11,201811,64,Other,EU,46671.0,244.0
2018,11,201811,68,Other,EU,695813.0,18458.0
2018,11,201811,72,Other,NON-EU,398092.0,25263.0
2018,11,201811,74,Other,NON-EU,803120.0,55122.0
2018,11,201811,75,Other,NON-EU,1854.0,4.0
2018,11,201811,76,Other,NON-EU,1000.0,92.0
2018,11,201811,78,Other,NON-EU,3104.0,558.0
2018,11,201811,91,Other,EU,62513.0,1719.0
2018,11,201811,92,Other,EU,12006.0,80.0
2018,11,201811,96,Other,NON-EU,196177.0,17240.0
2018,11,201811,98,Other,NON-EU,104932.0,6163.0
2018,11,201811,212,Other,NON-EU,763091.0,39769.0
2018,11,201811,220,Other,NON-EU,424230.0,21326.0
2018,11,201811,334,Other,NON-EU,85664.0,10084.0
2018,11,201811,346,Other,NON-EU,142998.0,12016.0
2018,11,201811,370,Other,NON-EU,200388.0,18928.0
2018,11,201811,373,Other,NON-EU,59353.0,2504.0
2018,11,201811,388,Other,NON-EU,29217.0,3678.0
2018,11,201811,393,Other,NON-EU,20622.0,2291.0
2018,11,201811,400,Other,NON-EU,3817502.0,81086.0
2018,11,201811,404,Other,NON-EU,320118.0,12579.0
2018,11,201811,412,Other,NON-EU,15540.0,448.0
2018,11,201811,424,Other,NON-EU,19021.0,3050.0
2018,11,201811,428,Other,NON-EU,993.0,11.0
2018,11,201811,452,Other,NON-EU,4550.0,270.0
2018,11,201811,480,Other,NON-EU,77230.0,347.0
2018,11,201811,500,Other,NON-EU,905.0,83.0
2018,11,201811,508,Other,NON-EU,60311.0,1321.0
2018,11,201811,528,Other,NON-EU,26027.0,431.0
2018,11,201811,600,Other,EU,20363.0,119.0
2018,11,201811,604,Other,NON-EU,12622.0,13.0
2018,11,201811,616,Other,NON-EU,46209.0,693.0
2018,11,201811,624,Other,NON-EU,26444.0,37.0
2018,11,201811,632,Other,NON-EU,1215.0,2.0
2018,11,201811,636,Other,NON-EU,17205.0,51.0
2018,11,201811,640,Other,NON-EU,1377.0,27.0
2018,11,201811,647,Other,NON-EU,631413.0,44213.0
2018,11,201811,649,Other,NON-EU,3565.0,679.0
2018,11,201811,672,Other,NON-EU,1250.0,29.0
2018,11,201811,684,Other,NON-EU,426457.0,39400.0
2018,11,201811,701,Other,NON-EU,1126587.0,66871.0
2018,11,201811,706,Other,NON-EU,999230.0,49547.0
2018,11,201811,800,Other,NON-EU,387243.0,19852.0
2018,11,201811,804,Other,NON-EU,10889.0,850.0
2018,11,201811,662,Pakistan,NON-EU,3507266.0,398995.0
2018,11,201811,708,Philippines,NON-EU,192571.0,6603.0
2018,11,201811,66,Romania,EU,6927197.0,431013.0
2018,11,201811,728,South_Korea,NON-EU,517507.0,16850.0
2018,11,201811,11,Spain,EU,9366828.0,357022.0
2018,11,201811,669,Sri_Lanka,NON-EU,4098944.0,249162.0
2018,11,201811,736,Taiwan,NON-EU,563764.0,28874.0
2018,11,201811,680,Thailand,NON-EU,374424.0,18972.0
2018,11,201811,52,Turkey,NON-EU,15071944.0,825404.0
2018,11,201811,690,Vietnam,NON-EU,8032708.0,449454.0
2018,12,201812,666,Bangladesh,NON-EU,13105293.0,1093434.0
2018,12,201812,17,Belgium,EU,2845675.0,52139.0
2018,12,201812,696,Cambodia,NON-EU,9007141.0,683354.0
2018,12,201812,720,China,NON-EU,43323644.0,2849688.0
2018,12,201812,1,France,EU,8079409.0,113173.0
2018,12,201812,4,Germany,EU,6248784.0,192701.0
2018,12,201812,740,Hong_Kong,NON-EU,7774871.0,193567.0
2018,12,201812,664,India,NON-EU,3240937.0,154457.0
2018,12,201812,700,Indonesia,NON-EU,2103479.0,72838.0
2018,12,201812,5,Italy,EU,9932853.0,2053813.0
2018,12,201812,732,Japan,NON-EU,337275.0,3091.0
2018,12,201812,628,Jordan,NON-EU,7424.0,336.0
2018,12,201812,204,Morocco,NON-EU,1813670.0,108613.0
2018,12,201812,676,Myanmar,NON-EU,1914697.0,138439.0
2018,12,201812,3,Netherlands,EU,6671493.0,165077.0
2018,12,201812,7,Other,EU,2015082.0,79794.0
2018,12,201812,8,Other,EU,1478104.0,127513.0
2018,12,201812,9,Other,EU,779145.0,17822.0
2018,12,201812,10,Other,EU,1484682.0,46467.0
2018,12,201812,18,Other,EU,14563.0,436.0
2018,12,201812,28,Other,NON-EU,33590.0,745.0
2018,12,201812,30,Other,EU,720787.0,10800.0
2018,12,201812,32,Other,EU,13907.0,295.0
2018,12,201812,38,Other,EU,430713.0,6534.0
2018,12,201812,39,Other,NON-EU,84664.0,92.0
2018,12,201812,46,Other,EU,25460.0,303.0
2018,12,201812,53,Other,EU,41573.0,141.0
2018,12,201812,54,Other,EU,35112.0,359.0
2018,12,201812,55,Other,EU,703560.0,9959.0
2018,12,201812,60,Other,EU,1039991.0,26941.0
2018,12,201812,61,Other,EU,150661.0,10997.0
2018,12,201812,63,Other,EU,263593.0,20777.0
2018,12,201812,64,Other,EU,78827.0,457.0
2018,12,201812,68,Other,EU,484575.0,16498.0
2018,12,201812,70,Other,NON-EU,48497.0,1100.0
2018,12,201812,72,Other,NON-EU,117701.0,8604.0
2018,12,201812,74,Other,NON-EU,479577.0,35971.0
2018,12,201812,75,Other,NON-EU,111410.0,628.0
2018,12,201812,79,Other,NON-EU,1000.0,132.0
2018,12,201812,91,Other,EU,67209.0,2842.0
2018,12,201812,92,Other,EU,22036.0,92.0
2018,12,201812,96,Other,NON-EU,317291.0,20123.0
2018,12,201812,98,Other,NON-EU,40511.0,1596.0
2018,12,201812,212,Other,NON-EU,1245913.0,66695.0
2018,12,201812,220,Other,NON-EU,272054.0,8333.0
2018,12,201812,324,Other,NON-EU,159860.0,16240.0
2018,12,201812,334,Other,NON-EU,65073.0,5716.0
